report_date,load_type,load_time,load_weight,dropoff_site
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 12:43:00 UTC,12580,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 02:01:00 UTC,17220,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 02:14:00 UTC,19560,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 12:43:00 UTC,16720,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 10:00:00 UTC,14320,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 02:45:00 UTC,2700,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 03:04:00 UTC,18180,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 11:00:00 UTC,16800,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 02:15:00 UTC,10880,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 03:06:00 UTC,13660,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 10:00:00 UTC,10060,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 01:34:00 UTC,10480,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 04:33:00 UTC,4680,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 05:04:00 UTC,9720,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 11:07:00 UTC,10860,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 03:54:00 UTC,9340,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 11:25:00 UTC,13000,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 10:19:00 UTC,14220,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 02:09:00 UTC,9820,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 02:14:00 UTC,12390,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 02:17:00 UTC,12800,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 09:45:00 UTC,11760,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 01:16:00 UTC,2640,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 11:06:00 UTC,12540,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 11:27:00 UTC,14880,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 02:13:00 UTC,6140,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 02:13:00 UTC,11060,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 09:42:00 UTC,12060,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 10:00:00 UTC,10420,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 10:00:00 UTC,11000,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 02:00:00 UTC,7520,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 02:00:00 UTC,9980,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 10:00:00 UTC,12220,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 03:00:00 UTC,6520,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 10:00:00 UTC,12600,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 10:00:00 UTC,11080,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 01:00:00 UTC,7080,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 10:24:00 UTC,10800,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 02:52:00 UTC,9160,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 01:16:00 UTC,10000,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 09:49:00 UTC,9300,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 01:42:00 UTC,13660,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 02:24:00 UTC,3180,TDS - MRF
2021-01-12,RECYCLING - SINGLE STREAM,2021-01-12 12:20:00 UTC,11460,TDS - MRF
2021-01-12,SWEEPING,2021-01-12 12:15:00 UTC,,PARK CENTER
2021-01-12,BRUSH,2021-01-12 03:05:00 UTC,8600,HORNSBY BEND
2021-01-12,BRUSH,2021-01-12 03:12:00 UTC,2600,HORNSBY BEND
2021-01-12,BRUSH,2021-01-12 03:13:00 UTC,8920,HORNSBY BEND
2021-01-12,BRUSH,2021-01-12 03:10:00 UTC,6100,HORNSBY BEND
2021-01-12,BRUSH,2021-01-12 03:21:00 UTC,3940,HORNSBY BEND
2021-01-12,BRUSH,2021-01-12 11:40:00 UTC,7780,HORNSBY BEND
2021-01-12,YARD TRIMMING,2021-01-12 12:00:00 UTC,10180,HORNSBY BEND
2021-01-12,YARD TRIMMING,2021-01-12 12:00:00 UTC,4740,HORNSBY BEND
2021-01-12,YARD TRIMMING,2021-01-12 12:00:00 UTC,2620,HORNSBY BEND
2021-01-12,YARD TRIMMING,2021-01-12 12:00:00 UTC,9000,HORNSBY BEND
2021-01-12,BRUSH,2021-01-12 03:27:00 UTC,7600,HORNSBY BEND
2021-01-12,BULK,2021-01-12 03:34:00 UTC,15060,TDS LANDFILL
2021-01-12,BULK,2021-01-12 02:03:00 UTC,8400,TDS LANDFILL
2021-01-12,BULK,2021-01-12 12:52:00 UTC,8620,TDS LANDFILL
2021-01-12,BULK,2021-01-12 03:10:00 UTC,10300,TDS LANDFILL
2021-01-12,BULK,2021-01-12 02:58:00 UTC,10080,TDS LANDFILL
2021-01-12,BULK,2021-01-12 03:18:00 UTC,560,TDS LANDFILL
2021-01-12,BULK,2021-01-12 03:33:00 UTC,10880,TDS LANDFILL
2021-01-12,BULK,2021-01-12 12:00:00 UTC,12740,TDS LANDFILL
2021-01-12,BULK,2021-01-12 10:11:00 UTC,17800,TDS LANDFILL
2021-01-12,BULK,2021-01-12 08:27:00 UTC,13920,TDS LANDFILL
2021-01-12,BULK,2021-01-12 03:32:00 UTC,11040,TDS LANDFILL
2021-01-12,DEAD ANIMAL,2021-01-12 01:17:00 UTC,20,TDS LANDFILL
2021-01-12,MIXED LITTER,2021-01-12 11:21:00 UTC,2560,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 12:30:00 UTC,11160,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 12:48:00 UTC,12120,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 12:58:00 UTC,24940,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 12:40:00 UTC,22600,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 12:41:00 UTC,16520,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 02:03:00 UTC,9540,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 12:52:00 UTC,17700,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 12:49:00 UTC,16720,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 12:44:00 UTC,17520,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-11 12:00:00 UTC,22140,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 12:00:00 UTC,22140,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 11:35:00 UTC,11040,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 12:00:00 UTC,23700,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 01:30:00 UTC,7600,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 01:02:00 UTC,19040,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 01:01:00 UTC,19160,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 01:00:00 UTC,19140,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 12:21:00 UTC,27660,TDS LANDFILL
2021-01-12,SWEEPING,2021-01-12 09:59:00 UTC,2660,TDS LANDFILL
2021-01-12,SWEEPING,2021-01-12 03:33:00 UTC,8660,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 03:44:00 UTC,10240,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 11:40:00 UTC,7340,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 03:39:00 UTC,17280,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 10:40:00 UTC,18120,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 03:40:00 UTC,3900,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 01:31:00 UTC,23380,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 03:29:00 UTC,12660,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 12:03:00 UTC,13240,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 03:41:00 UTC,11660,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 11:16:00 UTC,13940,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 05:43:00 UTC,7140,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 05:06:00 UTC,23460,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 10:26:00 UTC,10600,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 05:58:00 UTC,17420,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 04:12:00 UTC,23700,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 05:23:00 UTC,20380,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 02:53:00 UTC,20660,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 01:33:00 UTC,5480,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 02:55:00 UTC,23580,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 03:00:00 UTC,24040,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 03:40:00 UTC,25620,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 02:21:00 UTC,18860,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 04:30:00 UTC,24540,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 03:13:00 UTC,25400,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 02:11:00 UTC,11120,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 10:41:00 UTC,22740,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 02:58:00 UTC,17440,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 03:23:00 UTC,10880,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 11:43:00 UTC,19620,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 03:38:00 UTC,6440,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 12:22:00 UTC,18280,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 11:52:00 UTC,15900,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 05:16:00 UTC,16480,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 12:12:00 UTC,24580,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 03:40:00 UTC,11360,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 03:49:00 UTC,22600,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 12:54:00 UTC,7440,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 01:54:00 UTC,19660,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 05:46:00 UTC,7820,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 12:00:00 UTC,10940,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 12:39:00 UTC,21340,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 05:28:00 UTC,9320,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 11:50:00 UTC,12080,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 04:46:00 UTC,12100,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 05:36:00 UTC,6940,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 05:57:00 UTC,5680,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 07:30:00 UTC,1100,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 07:38:00 UTC,1100,TDS LANDFILL
2021-01-12,GARBAGE COLLECTIONS,2021-01-12 05:47:00 UTC,10600,TDS LANDFILL
2021-01-12,MIXED LITTER,2021-01-12 01:29:00 UTC,3320,TDS LANDFILL
2021-01-12,BULK,2021-01-12 11:13:00 UTC,3460,TDS LANDFILL
2021-01-12,ORGANICS,2021-01-12 01:54:00 UTC,11700,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 12:59:00 UTC,10760,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 02:00:00 UTC,7360,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 02:58:00 UTC,11240,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 02:11:00 UTC,10610,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 02:18:00 UTC,8100,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 02:59:00 UTC,12680,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 03:46:00 UTC,16860,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 02:59:00 UTC,9160,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 01:05:00 UTC,5360,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 01:43:00 UTC,8720,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 01:18:00 UTC,10640,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 01:15:00 UTC,8780,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 02:02:00 UTC,8220,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 01:55:00 UTC,10820,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 01:17:00 UTC,5740,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 01:25:00 UTC,6160,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 01:57:00 UTC,16120,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 01:58:00 UTC,9780,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 01:59:00 UTC,16300,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 02:16:00 UTC,16960,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 02:00:00 UTC,10180,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 01:12:00 UTC,11040,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 02:13:00 UTC,5280,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 12:00:00 UTC,4080,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 02:00:00 UTC,9780,ORGANICS BY GOSH
2021-01-12,ORGANICS,2021-01-12 03:16:00 UTC,3500,ORGANICS BY GOSH
2021-01-13,TIRES,2021-01-13 09:27:00 UTC,1100,MRF
2021-01-13,TIRES,2021-01-13 01:40:00 UTC,840,MRF
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 12:00:00 UTC,200,TDS - MRF
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 12:47:00 UTC,7140,TDS - MRF
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 10:00:00 UTC,12260,TDS - MRF
2021-01-13,SWEEPING,2021-01-13 12:50:00 UTC,,ONION CREEK
2021-01-13,SWEEPING,2021-01-13 01:58:00 UTC,,ONION CREEK
2021-01-13,SWEEPING,2021-01-13 10:15:00 UTC,,ONION CREEK
2021-01-13,SWEEPING,2021-01-13 12:00:00 UTC,,ONION CREEK
2021-01-13,SWEEPING,2021-01-13 12:00:00 UTC,,ONION CREEK
2021-01-13,SWEEPING,2021-01-13 12:00:00 UTC,,ONION CREEK
2021-01-13,SWEEPING,2021-01-13 12:00:00 UTC,,ONION CREEK
2021-01-13,BRUSH,2021-01-13 03:23:00 UTC,8120,HORNSBY BEND
2021-01-13,BRUSH,2021-01-13 02:57:00 UTC,8400,HORNSBY BEND
2021-01-13,BRUSH,2021-01-13 03:33:00 UTC,8120,HORNSBY BEND
2021-01-13,BRUSH,2021-01-13 11:35:00 UTC,8580,HORNSBY BEND
2021-01-13,BRUSH,2021-01-13 03:22:00 UTC,7020,HORNSBY BEND
2021-01-13,BRUSH,2021-01-13 02:05:00 UTC,7420,HORNSBY BEND
2021-01-13,BRUSH,2021-01-13 03:25:00 UTC,1000,HORNSBY BEND
2021-01-13,YARD TRIMMING,2021-01-13 12:00:00 UTC,8720,HORNSBY BEND
2021-01-13,YARD TRIMMING,2021-01-13 12:00:00 UTC,6400,HORNSBY BEND
2021-01-13,YARD TRIMMING,2021-01-13 12:00:00 UTC,6460,HORNSBY BEND
2021-01-13,YARD TRIMMING,2021-01-13 02:17:00 UTC,11260,HORNSBY BEND
2021-01-13,YARD TRIMMING,2021-01-13 12:00:00 UTC,8740,HORNSBY BEND
2021-01-13,YARD TRIMMING,2021-01-13 12:00:00 UTC,5320,HORNSBY BEND
2021-01-13,BULK,2021-01-13 02:57:00 UTC,6260,TDS LANDFILL
2021-01-13,BULK,2021-01-13 03:08:00 UTC,13880,TDS LANDFILL
2021-01-13,BULK,2021-01-13 02:58:00 UTC,12740,TDS LANDFILL
2021-01-13,BULK,2021-01-13 01:15:00 UTC,8120,TDS LANDFILL
2021-01-13,BULK,2021-01-13 02:14:00 UTC,9040,TDS LANDFILL
2021-01-13,BULK,2021-01-13 02:28:00 UTC,9920,TDS LANDFILL
2021-01-13,BULK,2021-01-13 03:05:00 UTC,2500,TDS LANDFILL
2021-01-13,BULK,2021-01-13 01:31:00 UTC,10920,TDS LANDFILL
2021-01-13,BULK,2021-01-13 10:46:00 UTC,8180,TDS LANDFILL
2021-01-13,BULK,2021-01-14 01:14:00 UTC,60,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 12:58:00 UTC,18640,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 01:24:00 UTC,20320,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 12:50:00 UTC,15080,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 12:54:00 UTC,20800,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 01:35:00 UTC,14880,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 12:37:00 UTC,11280,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 12:55:00 UTC,17120,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 01:09:00 UTC,20760,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 12:47:00 UTC,26240,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 01:24:00 UTC,10200,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 01:11:00 UTC,9100,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 01:36:00 UTC,19860,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 01:12:00 UTC,11100,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 01:00:00 UTC,12120,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 08:00:00 UTC,7400,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 01:16:00 UTC,6100,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 01:14:00 UTC,27120,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 01:02:00 UTC,13940,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 01:03:00 UTC,22960,TDS LANDFILL
2021-01-13,SWEEPING,2021-01-13 01:07:00 UTC,12860,TDS LANDFILL
2021-01-13,MIXED LITTER,2021-01-13 12:00:00 UTC,5020,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 05:38:00 UTC,12460,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 11:51:00 UTC,20520,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 12:13:00 UTC,19820,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 05:21:00 UTC,13000,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 11:41:00 UTC,25400,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 05:55:00 UTC,19940,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 11:41:00 UTC,18380,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 12:08:00 UTC,14780,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 05:33:00 UTC,13680,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 02:42:00 UTC,5020,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 05:46:00 UTC,21240,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 10:30:00 UTC,12080,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 01:33:00 UTC,13460,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 07:06:00 UTC,9700,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 06:57:00 UTC,23180,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 11:25:00 UTC,12500,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 06:45:00 UTC,15600,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 11:40:00 UTC,12340,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 06:40:00 UTC,17900,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 12:34:00 UTC,7380,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 05:45:00 UTC,14020,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 12:35:00 UTC,17020,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 05:29:00 UTC,28900,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 05:09:00 UTC,28060,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 12:21:00 UTC,15560,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 05:48:00 UTC,11940,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 10:55:00 UTC,14640,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 05:26:00 UTC,18720,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 01:30:00 UTC,23660,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 06:00:00 UTC,9280,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 01:30:00 UTC,25280,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 06:00:00 UTC,14500,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 06:00:00 UTC,9960,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 12:45:00 UTC,20600,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 04:00:00 UTC,21340,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 07:15:00 UTC,4500,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 02:15:00 UTC,23000,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 06:00:00 UTC,7320,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 02:00:00 UTC,6480,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 02:02:00 UTC,15660,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 07:25:00 UTC,13900,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 01:21:00 UTC,16220,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 07:27:00 UTC,14520,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 02:01:00 UTC,14680,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 07:35:00 UTC,10540,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 05:51:00 UTC,1520,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 01:18:00 UTC,18640,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 07:11:00 UTC,12780,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 01:34:00 UTC,16920,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 07:24:00 UTC,12740,TDS LANDFILL
2021-01-13,GARBAGE COLLECTIONS,2021-01-13 12:51:00 UTC,4540,TDS LANDFILL
2021-01-13,MIXED LITTER,2021-01-13 01:31:00 UTC,4060,TDS LANDFILL
2021-01-13,MIXED LITTER,2021-01-13 01:07:00 UTC,2740,TDS LANDFILL
2021-01-13,BULK,2021-01-13 02:31:00 UTC,1460,TDS LANDFILL
2021-01-13,BULK,2021-01-13 11:00:00 UTC,2700,TDS LANDFILL
2021-01-13,ORGANICS,2021-01-13 01:44:00 UTC,10660,ORGANICS BY GOSH
2021-01-13,ORGANICS,2021-01-13 02:18:00 UTC,10360,ORGANICS BY GOSH
2021-01-13,ORGANICS,2021-01-13 01:46:00 UTC,7480,ORGANICS BY GOSH
2021-01-13,ORGANICS,2021-01-13 01:42:00 UTC,2220,ORGANICS BY GOSH
2021-01-13,ORGANICS,2021-01-13 01:42:00 UTC,960,ORGANICS BY GOSH
2021-01-13,ORGANICS,2021-01-13 01:49:00 UTC,3810,ORGANICS BY GOSH
